479,3,1
480,3,1
481,3,1
481,3,1
481,2,1
482,2,1
483,3,1
484,3,1
484,3,1
485,3,1
486,3,1
488,3,1
489,3,1
491,3,1
491,2,1
491,3,1
492,2,1
494,3,1
494,3,1
498,3,1
499,3,1
500,3,1
501,2,1
501,3,1
502,3,1
502,3,1
502,3,1
505,3,1
505,3,1
506,3,1
507,3,1
508,2,1
508,3,1
509,3,1
509,3,1
510,2,1
512,2,1
515,3,1
517,4,1
519,1,1
519,3,1
519,3,1
521,2,1
522,3,1
523,3,1
523,2,1
524,3,1
524,3,1
525,2,1
525,3,1
525,3,1
525,3,1
526,3,1
530,3,1
531,2,1
531,3,1
532,3,1
534,3,1
535,3,1
536,3,1
539,2,1
540,3,1
541,3,1
543,4,1
543,3,1
544,3,1
544,3,1
548,2,1
548,3,1
548,3,1
550,3,1
551,3,1
551,3,1
553,2,1
553,2,1
553,2,1
553,3,1
553,3,1
553,3,1
554,3,1
554,3,1
557,3,1
557,3,1
560,3,1
562,3,1
564,3,1
566,3,1
566,3,1
566,3,1
569,2,1
569,3,1
569,3,1
571,3,1
573,3,1
574,3,1
574,2,1
574,2,1
574,3,1
576,3,1
577,3,1
577,3,1
577,2,1
578,3,1
579,3,1
584,3,1
585,3,1
585,3,1
585,3,1
586,1,1
586,2,1
589,4,1
589,3,1
590,2,1
592,3,1
593,3,1
595,3,1
595,2,1
595,3,1
595,4,1
595,3,1
595,3,1
595,3,1
596,3,1
601,3,1
601,2,1
603,2,1
603,3,1
604,3,1
604,3,1
606,3,1
610,3,1
611,3,1
611,3,1
614,2,1
614,3,1
614,3,1
616,4,1
616,3,1
617,3,1
617,3,1
618,3,1
619,3,1
622,2,1
622,1,1
623,3,1
624,2,1
625,2,1
626,3,1
627,4,1
628,3,1
628,4,1
628,3,1
631,3,1
632,3,1
634,3,1
634,3,1
634,2,1
637,3,1
638,3,1
639,3,1
639,4,1
639,3,1
641,2,1
642,3,1
642,3,1
643,3,1
644,3,1
645,4,1
647,3,1
650,3,1
651,3,1
652,3,1
652,3,1
652,3,1
653,3,1
656,3,1
656,3,1
656,2,1
657,2,1
660,3,1
661,4,1
663,3,1
664,3,1
664,4,1
666,3,1
666,4,1
666,3,1
666,3,1
668,3,1
669,3,1
670,2,1
670,3,1
670,4,1
671,3,1
675,3,1
675,3,1
676,3,1
676,3,1
676,3,1
679,3,1
679,3,1
679,3,1
680,3,1
681,3,1
682,3,1
682,3,1
684,4,1
684,3,1
685,4,1
688,3,1
688,3,1
688,3,1
689,3,1
692,3,1
692,3,1
693,2,1
694,3,1
695,3,1
697,3,1
697,3,1
697,3,1
697,3,1
700,3,1
702,3,1
703,3,1
703,2,1
703,3,1
705,3,1
706,1,1
706,3,1
708,3,1
708,3,1
709,3,1
711,3,1
713,4,1
713,3,1
715,3,1
717,3,1
717,2,1
718,3,1
718,2,1
718,2,1
718,3,1
718,3,1
719,3,1
721,3,1
725,3,1
725,3,1
726,3,1
728,3,1
728,3,1
728,3,1
730,3,1
731,2,1
732,3,1
732,2,1
734,3,1
736,3,1
736,3,1
739,3,1
742,2,1
742,2,1
743,3,1
743,3,1
744,3,1
745,3,1
748,4,1
748,3,1
750,3,1
751,3,1
752,2,1
753,3,1
754,3,1
755,3,1
756,3,1
756,3,1
757,4,1
757,3,1
759,2,1
759,4,1
759,3,1
760,4,1
761,3,1
762,3,1
763,3,1
766,3,1
766,3,1
768,3,1
769,3,1
770,3,1
772,3,1
774,3,1
774,3,1
774,3,1
774,3,1
774,3,1
774,3,1
774,4,1
774,3,1
774,3,1
776,3,1
777,3,1
778,2,1
780,4,1
783,3,1
783,2,1
783,3,1
783,3,1
783,3,1
784,3,1
790,3,1
791,3,1
793,2,1
794,3,1
794,3,1
794,2,1
794,3,1
796,3,1
796,3,1
798,3,1
798,3,1
801,3,1
801,3,1
801,2,1
805,3,1
805,3,1
808,3,1
808,4,1
808,4,1
809,3,1
811,3,1
812,2,1
813,2,1
813,3,1
816,3,1
816,2,1
816,3,1
816,2,1
816,2,1
817,3,1
820,4,1
821,3,1
822,3,1
827,4,1
829,3,1
829,3,1
829,3,1
829,3,1
829,3,1
830,3,1
831,3,1
831,4,1
831,3,1
832,3,1
834,2,1
834,3,1
834,2,1
834,4,1
834,3,1
837,3,1
844,3,1
844,3,1
844,3,1
845,3,1
846,3,1
846,2,1
847,3,1
849,3,1
849,2,1
851,4,1
852,4,1
853,3,1
853,4,1
853,3,1
857,3,1
857,3,1
859,3,1
860,3,1
860,4,1
860,2,1
860,3,1
861,3,1
863,3,1
864,3,1
867,3,1
867,4,1
867,2,1
868,4,1
869,3,1
869,3,1
869,3,1
872,3,1
872,3,1
873,3,1
874,4,1
876,1,1
877,3,1
878,3,1
880,4,1
881,2,1
881,3,1
882,3,1
884,4,1
885,3,1
886,3,1
887,2,1
889,3,1
889,3,1
891,3,1
891,3,1
892,3,1
892,3,1
892,2,1
893,2,1
893,3,1
895,3,1
895,3,1
898,3,1
899,3,1
901,3,1
902,3,1
902,3,1
903,2,1
904,3,1
905,3,1
905,3,1
906,2,1
906,3,1
907,3,1
908,3,1
911,4,1
912,3,1
912,2,1
915,3,1
918,3,1
918,3,1
918,3,1
918,3,1
918,2,1
918,2,1
918,3,1
918,3,1
918,4,1
918,3,1
918,3,1
923,3,1
926,3,1
929,3,1
930,3,1
931,3,1
933,3,1
933,2,1
934,2,1
936,3,1
936,2,1
937,3,1
937,3,1
939,3,1
939,3,1
941,3,1
942,3,1
943,3,1
943,3,1
946,4,1
948,3,1
949,3,1
949,3,1
953,3,1
954,3,1
955,4,1
955,4,1
956,3,1
956,3,1
956,3,1
956,3,1
956,2,1
956,4,1
956,3,1
956,3,1
958,3,1
961,3,1
961,3,1
962,3,1
963,3,1
963,3,1
963,3,1
963,3,1
964,4,1
964,3,1
964,3,1
967,3,1
968,2,1
971,2,1
971,3,1
971,3,1
971,2,1
975,3,1
976,3,1
977,2,1
985,4,1
985,3,1
985,3,1
986,3,1
988,3,1
988,3,1
989,3,1
993,3,1
993,3,1
994,3,1
994,3,1
994,1,1
997,3,1
999,3,1
999,4,1
1001,3,1
1002,3,1
1002,3,1
1002,3,1
1002,3,1
1002,3,1
1002,2,1
1002,3,1
1002,3,1
1002,3,1
1002,3,1
1002,3,1
1002,4,1
1002,3,1
1002,3,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,2,1
11,2,1
12,2,1
13,2,1
14,1,1
16,1,1
16,2,1
17,2,1
18,1,1
19,1,1
20,2,1
21,2,1
22,1,1
23,1,1
24,2,1
25,2,1
26,2,1
27,1,1
28,2,1
29,3,1
30,2,1
31,2,1
32,2,1
33,2,1
34,2,1
35,2,1
36,1,1
37,2,1
39,1,1
39,3,1
40,3,1
42,2,1
43,2,1
44,2,1
44,2,1
45,2,1
46,2,1
47,2,1
48,3,1
49,3,1
50,2,1
51,3,1
52,2,1
54,3,1
55,2,1
55,2,1
57,1,1
57,2,1
59,2,1
60,2,1
60,2,1
61,2,1
63,2,1
63,2,1
65,2,1
66,2,1
66,2,1
67,2,1
69,3,1
69,2,1
70,2,1
71,2,1
73,2,1
73,3,1
74,2,1
76,1,1
77,2,1
78,2,1
78,3,1
79,1,1
80,3,1
82,2,1
83,1,1
84,3,1
85,2,1
88,3,1
88,2,1
89,3,1
89,1,1
90,2,1
90,3,1
92,2,1
92,3,1
94,2,1
96,3,1
96,2,1
98,1,1
98,2,1
100,3,1
101,2,1
101,2,1
102,2,1
104,2,1
104,2,1
106,2,1
108,2,1
108,2,1
108,1,1
109,2,1
111,2,1
111,2,1
114,2,1
114,2,1
114,3,1
116,2,1
116,2,1
116,2,1
119,3,1
120,3,1
122,2,1
122,2,1
123,2,1
124,1,1
125,2,1
125,3,1
126,2,1
129,2,1
129,2,1
129,2,1
129,3,1
131,2,1
133,2,1
133,2,1
134,2,1
137,2,1
137,3,1
137,2,1
137,3,1
140,2,1
141,2,1
142,1,1
143,2,1
143,3,1
144,2,1
144,3,1
148,2,1
148,2,1
149,2,1
152,2,1
152,3,1
153,2,1
153,2,1
154,1,1
155,3,1
156,3,1
157,3,1
158,2,1
159,2,1
159,2,1
160,2,1
161,1,1
163,2,1
165,2,1
167,2,1
167,1,1
167,3,1
169,2,1
169,1,1
170,1,1
171,3,1
173,1,1
174,3,1
175,1,1
176,3,1
176,3,1
177,3,1
178,3,1
179,2,1
180,3,1
182,2,1
183,2,1
184,3,1
184,3,1
184,2,1
186,3,1
189,2,1
189,2,1
189,2,1
189,3,1
190,3,1
192,1,1
193,2,1
195,2,1
195,3,1
195,3,1
195,2,1
199,2,1
200,3,1
200,1,1
201,1,1
202,1,1
206,2,1
208,2,1
208,3,1
208,3,1
211,3,1
211,2,1
211,2,1
212,2,1
212,2,1
212,2,1
214,2,1
216,2,1
216,2,1
217,2,1
217,2,1
217,2,1
217,3,1
220,3,1
221,3,1
224,2,1
224,2,1
225,2,1
227,2,1
228,3,1
228,1,1
229,3,1
233,3,1
234,3,1
235,4,1
236,2,1
237,3,1
238,3,1
240,3,1
240,3,1
240,2,1
241,2,1
241,2,1
241,3,1
243,2,1
244,2,1
245,3,1
246,2,1
247,3,1
248,3,1
249,3,1
251,2,1
251,3,1
251,4,1
254,3,1
255,1,1
255,3,1
257,2,1
257,2,1
257,2,1
257,2,1
257,3,1
262,1,1
263,3,1
263,3,1
265,3,1
266,2,1
267,2,1
268,2,1
270,2,1
270,2,1
272,2,1
272,1,1
273,3,1
275,3,1
275,2,1
276,3,1
276,2,1
278,2,1
278,2,1
280,2,1
284,3,1
285,2,1
283,3,1
286,3,1
287,3,1
287,3,1
287,2,1
287,1,1
287,2,1
288,3,1
290,2,1
291,2,1
293,1,1
294,2,1
295,3,1
297,3,1
298,3,1
299,3,1
299,2,1
300,3,1
304,3,1
305,3,1
305,3,1
305,3,1
305,3,1
307,1,1
307,2,1
308,2,1
309,3,1
309,3,1
309,3,1
310,2,1
312,3,1
313,2,1
316,2,1
316,1,1
317,3,1
317,3,1
319,3,1
322,3,1
325,3,1
325,3,1
326,3,1
326,2,1
327,3,1
327,2,1
328,2,1
330,2,1
331,2,1
332,3,1
333,3,1
334,3,1
336,2,1
336,1,1
337,3,1
337,2,1
338,3,1
339,2,1
339,3,1
345,3,1
345,3,1
345,3,1
345,3,1
345,3,1
345,3,1
346,2,1
346,2,1
347,3,1
349,3,1
349,2,1
349,2,1
352,2,1
354,3,1
355,3,1
356,3,1
357,4,1
357,3,1
361,3,1
363,3,1
364,3,1
364,3,1
366,3,1
367,3,1
369,3,1
369,3,1
369,3,1
370,2,1
370,2,1
371,2,1
372,3,1
374,3,1
374,3,1
374,3,1
376,2,1
377,2,1
378,2,1
378,2,1
377,2,1
380,3,1
382,3,1
383,3,1
388,3,1
390,3,1
391,2,1
392,3,1
394,2,1
394,3,1
395,3,1
395,2,1
396,2,1
397,3,1
397,1,1
398,3,1
399,3,1
399,4,1
400,2,1
400,3,1
400,3,1
400,3,1
400,2,1
400,3,1
400,1,1
400,3,1
404,3,1
408,2,1
408,3,1
410,2,1
410,4,1
413,4,1
415,2,1
415,2,1
416,2,1
416,3,1
418,3,1
419,3,1
419,3,1
420,3,1
422,3,1
423,3,1
426,1,1
427,2,1
427,3,1
427,2,1
429,3,1
430,3,1
430,2,1
430,3,1
431,2,1
432,3,1
432,3,1
435,3,1
435,4,1
437,2,1
437,3,1
439,2,1
440,3,1
441,3,1
446,3,1
446,3,1
447,3,1
447,3,1
447,3,1
451,3,1
452,3,1
453,3,1
453,2,1
454,3,1
455,3,1
455,2,1
458,3,1
458,2,1
459,3,1
459,3,1
459,2,1
462,3,1
463,2,1
463,2,1
463,2,1
464,3,1
464,3,1
465,3,1
465,3,1
465,3,1
466,3,1
467,2,1
467,2,1
467,2,1
467,2,1
468,2,1
468,1,1
469,3,1
470,2,1
477,3,1
477,2,1
478,3,1
479,2,1
484,2,1
487,3,1
487,3,1
487,2,1
488,3,1
488,2,1
488,3,1
488,2,1
488,2,1
488,3,1
490,2,1
491,3,1
492,3,1
496,3,1
496,3,1
496,3,1
497,2,1
502,3,1
503,3,1
508,3,1
508,1,1
508,2,1
508,2,1
509,3,1
510,3,1
510,3,1
511,3,1
511,3,1
511,3,1
511,2,1
511,3,1
511,3,1
511,3,1
511,3,1
511,3,1
511,3,1
511,3,1
511,3,1
511,3,1
513,3,1
513,3,1
515,3,1
526,2,1
527,3,1
528,3,1
528,4,1
528,3,1
529,2,1
531,2,1
531,2,1
533,3,1
535,3,1
537,3,1
537,4,1
538,2,1
539,3,1
540,3,1
541,3,1
542,3,1
544,3,1
544,3,1
545,2,1
545,3,1
545,3,1
546,3,1
549,3,1
550,3,1
551,2,1
552,3,1
553,3,1
554,2,1
555,2,1
555,2,1
556,3,1
557,3,1
557,3,1
557,1,1
559,3,1
560,3,1
562,3,1
562,3,1
564,2,1
565,3,1
567,1,1
567,3,1
568,2,1
568,3,1
570,3,1
571,4,1
571,3,1
571,3,1
572,1,1
572,3,1
572,3,1
572,3,1
572,3,1
572,3,1
573,3,1
573,3,1
577,3,1
577,3,1
577,3,1
577,3,1
577,3,1
580,3,1
582,1,1
588,2,1
592,1,1
594,3,1
594,2,1
597,3,1
598,3,1
598,3,1
599,3,1
601,3,1
602,3,1
602,3,1
602,3,1
606,2,1
606,2,1
606,3,1
606,2,1
606,2,1
606,3,1
606,1,1
606,3,1
606,3,1
606,2,1
607,3,1
607,3,1
611,3,1
611,3,1
606,3,1
613,3,1
618,3,1
619,3,1
619,3,1
619,3,1
621,3,1
626,3,1
627,3,1
628,3,1
628,3,1
628,2,1
628,3,1
629,3,1
630,3,1
631,3,1
631,3,1
632,3,1
632,2,1
634,3,1
636,2,1
641,3,1
641,2,1
642,4,1
645,2,1
646,3,1
646,3,1
646,3,1
647,3,1
647,3,1
649,2,1
650,1,1
651,3,1
652,4,1
652,3,1
652,3,1
653,3,1
653,3,1
653,3,1
653,2,1
653,3,1
653,3,1
653,3,1
653,3,1
653,3,1
654,2,1
654,4,1
655,4,1
656,3,1
656,3,1
663,3,1
663,3,1
670,2,1
670,2,1
671,3,1
673,3,1
673,3,1
674,3,1
674,3,1
674,2,1
675,3,1
678,3,1
680,4,1
681,2,1
681,3,1
681,3,1
681,3,1
681,2,1
681,3,1
681,3,1
681,3,1
681,3,1
681,3,1
681,3,1
681,3,1
681,3,1
686,3,1
687,3,1
691,3,1
692,3,1
695,3,1
699,2,1
701,2,1
703,3,1
703,3,1
704,2,1
704,1,1
705,2,1
708,3,1
709,3,1
710,3,1
711,3,1
712,3,1
712,3,1
714,3,1
714,3,1
714,3,1
715,1,1
715,3,1
715,2,1
715,3,1
715,3,1
715,3,1
715,4,1
717,3,1
717,4,1
718,3,1
719,3,1
720,3,1
724,3,1
726,4,1
728,2,1
733,3,1
733,3,1
733,3,1
734,3,1
735,3,1
735,3,1
735,3,1
736,4,1
740,2,1
741,2,1
741,2,1
742,3,1
742,3,1
744,3,1
744,1,1
749,3,1
749,3,1
750,3,1
750,1,1
750,1,1
750,3,1
750,3,1
750,3,1
750,3,1
752,4,1
752,4,1
752,2,1
752,3,1
752,3,1
752,4,1
752,3,1
754,3,1
754,3,1
758,3,1
760,3,1
761,3,1
761,3,1
762,3,1
762,2,1
762,4,1
766,3,1
767,3,1
775,3,1
776,3,1
778,3,1
779,3,1
781,3,1
782,3,1
783,3,1
784,3,1
784,4,1
787,3,1
787,3,1
788,3,1
790,2,1
792,2,1
793,3,1
793,3,1
793,4,1
794,4,1
794,4,1
794,3,1
795,3,1
795,3,1
797,2,1
800,3,1
801,3,1
803,3,1
804,3,1
804,3,1
804,3,1
804,3,1
804,3,1
804,2,1
804,4,1
804,3,1
804,3,1
804,2,1
804,3,1
804,2,1
804,3,1
804,3,1
804,3,1
808,4,1
811,3,1
811,3,1
811,4,1
815,4,1
815,2,1
815,4,1
815,3,1
815,2,1
815,3,1
815,4,1
815,4,1
815,2,1
816,3,1
817,3,1
819,3,1
824,2,1
830,3,1
830,3,1
830,3,1
830,2,1
830,3,1
830,2,1
830,3,1
830,3,1
830,2,1
830,3,1
832,3,1
832,2,1
833,3,1
843,2,1
843,3,1
847,3,1
847,3,1
847,3,1
847,3,1
847,2,1
847,3,1
847,3,1
847,3,1
847,3,1
847,3,1
847,3,1
848,3,1
848,4,1
849,3,1
850,4,1
853,1,1
856,4,1
857,1,1
858,3,1
868,2,1
872,3,1
876,1,1
876,2,1
876,3,1
876,2,1
876,3,1
876,2,1
876,3,1
876,3,1
876,3,1
876,3,1
876,3,1
876,4,1
877,3,1
878,3,1
878,3,1
878,3,1
880,3,1
880,3,1
883,4,1
885,1,1
886,3,1
890,3,1
890,3,1
890,3,1
891,3,1
891,4,1
891,3,1
898,3,1
898,3,1
899,3,1
899,3,1
900,3,1
904,3,1
907,1,1
908,1,1
909,2,1
909,3,1
910,3,1
910,2,1
910,3,1
910,4,1
913,3,1
914,2,1
915,3,1
915,3,1
918,2,1
920,3,1
922,4,1
923,3,1
925,3,1
925,3,1
925,4,1
925,2,1
925,3,1
925,2,1
927,3,1
931,2,1
932,3,1
932,3,1
932,3,1
932,2,1
932,3,1
932,3,1
932,1,1
932,3,1
932,3,1
932,3,1
932,3,1
932,4,1
934,3,1
934,3,1
934,3,1
934,3,1
938,3,1
940,3,1
944,2,1
944,2,1
945,3,1
947,3,1
948,3,1
949,4,1
949,3,1
951,3,1
953,3,1
953,3,1
953,3,1
953,4,1
953,3,1
953,3,1
953,3,1
953,3,1
953,3,1
953,4,1
954,3,1
955,2,1
955,4,1
961,3,1
963,3,1
965,4,1
966,3,1
968,3,1
971,2,1
973,3,1
976,3,1
977,3,1
978,3,1
981,4,1
969,3,1
982,2,1
983,3,1
984,3,1
986,4,1
987,3,1
987,2,1
989,3,1
989,3,1
990,2,1
990,4,1
990,3,1
991,4,1
991,4,1
992,2,1
992,3,1
992,3,1
992,2,1
992,3,1
992,3,1
995,3,1
995,3,1
995,2,1
995,3,1
995,3,1
995,4,1
995,2,1
995,3,1
995,3,1
995,3,1
995,4,1
995,3,1
995,3,1
996,3,1
997,3,1
1001,3,1
1003,4,1
1003,2,1
1003,4,1
1003,3,1
1003,3,1
1003,3,1
1003,3,1
1003,3,1
1003,3,1
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,2,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,2,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,5,3
1003,4,3
1003,2,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,5,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,2,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,5,3
1003,3,3
1003,4,3
1003,5,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,2,3
1003,2,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,2,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,2,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,5,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,5,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,5,3
1003,2,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,5,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,5,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,2,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,5,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,3,3
1003,4,3
1003,4,3
1003,2,3
1003,3,3
1003,4,3
1003,4,3
1003,4,3
1003,4,3
1003,5,3
1003,3,3
1003,3,3
1003,4,3
1003,3,3
1003,4,3
1003,4,3
